2024-09-13 16:01:04,144 INFO    StreamThr :2616673 [internal.py:wandb_internal():86] W&B internal server running at pid: 2616673, started at: 2024-09-13 16:01:04.143395
2024-09-13 16:01:04,170 DEBUG   HandlerThread:2616673 [handler.py:handle_request():144] handle_request: status
2024-09-13 16:01:04,175 INFO    WriterThread:2616673 [datastore.py:open_for_write():85] open: /home/rpgsbs/r01al21/PycharmProjects/pythonProject/ES2/wandb/offline-run-20240913_160104-nc5tvb3d/run-nc5tvb3d.wandb
2024-09-13 16:01:04,234 DEBUG   HandlerThread:2616673 [handler.py:handle_request():144] handle_request: run_start
2024-09-13 16:01:04,258 DEBUG   HandlerThread:2616673 [system_info.py:__init__():31] System info init
2024-09-13 16:01:04,258 DEBUG   HandlerThread:2616673 [system_info.py:__init__():46] System info init done
2024-09-13 16:01:04,259 INFO    HandlerThread:2616673 [system_monitor.py:start():181] Starting system monitor
2024-09-13 16:01:04,259 INFO    SystemMonitor:2616673 [system_monitor.py:_start():145] Starting system asset monitoring threads
2024-09-13 16:01:04,260 INFO    HandlerThread:2616673 [system_monitor.py:probe():201] Collecting system info
2024-09-13 16:01:04,260 INFO    SystemMonitor:2616673 [interfaces.py:start():190] Started cpu monitoring
2024-09-13 16:01:04,262 INFO    SystemMonitor:2616673 [interfaces.py:start():190] Started disk monitoring
2024-09-13 16:01:04,264 INFO    SystemMonitor:2616673 [interfaces.py:start():190] Started gpu monitoring
2024-09-13 16:01:04,265 INFO    SystemMonitor:2616673 [interfaces.py:start():190] Started memory monitoring
2024-09-13 16:01:04,265 INFO    SystemMonitor:2616673 [interfaces.py:start():190] Started network monitoring
2024-09-13 16:01:04,484 DEBUG   HandlerThread:2616673 [system_info.py:probe():195] Probing system
2024-09-13 16:01:04,487 DEBUG   HandlerThread:2616673 [system_info.py:_probe_git():180] Probing git
2024-09-13 16:01:04,530 DEBUG   HandlerThread:2616673 [system_info.py:_probe_git():188] Probing git done
2024-09-13 16:01:04,530 DEBUG   HandlerThread:2616673 [system_info.py:probe():240] Probing system done
2024-09-13 16:01:04,530 DEBUG   HandlerThread:2616673 [system_monitor.py:probe():210] {'os': 'Linux-5.15.0-116-generic-x86_64-with-glibc2.17', 'python': '3.8.12', 'heartbeatAt': '2024-09-13T15:01:04.484904', 'startedAt': '2024-09-13T15:01:04.128510', 'docker': None, 'cuda': None, 'args': ('--sparse', '--seed', '41', '--disable_drelu_grad', '--sparse_init', 'ERK', '--multiplier', '1', '--lr', '0.1', '--density', '0.0005', '--update_frequency', '4000', '--epochs', '250', '--model', 'ResNet34', '--data', 'cifar10', '--decay_frequency', '30000', '--batch-size', '128', '--growth', 'gradient', '--death', 'magnitude', '--redistribution', 'none', '--l2', '1e-4', '--wandb-mode', 'dryrun'), 'state': 'running', 'program': '/home/rpgsbs/r01al21/PycharmProjects/pythonProject/ES2/main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/TensorStrike/ES2.git', 'commit': 'a215ea638dac5bfa908c76d796d15a02dca3e7f9'}, 'email': 'lihanou@yahoo.com', 'root': '/home/rpgsbs/r01al21/PycharmProjects/pythonProject/ES2', 'host': 'MD-058161', 'username': 'r01al21', 'executable': '/home/rpgsbs/r01al21/anaconda3/envs/pytorch_py38/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2837.4893333333334, 'min': 800.0, 'max': 4300.0}, 'cpu_freq_per_core': [{'current': 2482.801, 'min': 800.0, 'max': 4300.0}, {'current': 2307.013, 'min': 800.0, 'max': 4300.0}, {'current': 2057.513, 'min': 800.0, 'max': 4300.0}, {'current': 2840.283, 'min': 800.0, 'max': 4300.0}, {'current': 3690.156, 'min': 800.0, 'max': 4300.0}, {'current': 2927.103, 'min': 800.0, 'max': 4300.0}, {'current': 2496.18, 'min': 800.0, 'max': 4300.0}, {'current': 1771.002, 'min': 800.0, 'max': 4300.0}, {'current': 1770.302, 'min': 800.0, 'max': 4300.0}, {'current': 1518.739, 'min': 800.0, 'max': 4300.0}, {'current': 1605.739, 'min': 800.0, 'max': 4300.0}, {'current': 1817.641, 'min': 800.0, 'max': 4300.0}], 'disk': {'total': 81.9483413696289, 'used': 35.82326889038086}, 'gpu': 'NVIDIA GeForce RTX 3060 Ti', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3060 Ti', 'memory_total': 8589934592}], 'memory': {'total': 15.486103057861328}}
2024-09-13 16:01:04,530 INFO    HandlerThread:2616673 [system_monitor.py:probe():211] Finished collecting system info
2024-09-13 16:01:04,531 INFO    HandlerThread:2616673 [system_monitor.py:probe():214] Publishing system info
2024-09-13 16:01:04,531 DEBUG   HandlerThread:2616673 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2024-09-13 16:01:04,534 DEBUG   HandlerThread:2616673 [system_info.py:_save_pip():67] Saving pip packages done
2024-09-13 16:01:04,534 DEBUG   HandlerThread:2616673 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2024-09-13 16:01:08,529 DEBUG   HandlerThread:2616673 [system_info.py:_save_conda():86] Saving conda packages done
2024-09-13 16:01:08,537 INFO    HandlerThread:2616673 [system_monitor.py:probe():216] Finished publishing system info
2024-09-13 16:01:09,175 DEBUG   HandlerThread:2616673 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 16:01:09,176 DEBUG   SenderThread:2616673 [sender.py:send_request():406] send_request: status_report
2024-09-13 16:01:14,177 DEBUG   HandlerThread:2616673 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 16:01:14,178 DEBUG   SenderThread:2616673 [sender.py:send_request():406] send_request: status_report
2024-09-13 16:01:19,179 DEBUG   HandlerThread:2616673 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 16:01:19,179 DEBUG   SenderThread:2616673 [sender.py:send_request():406] send_request: status_report
2024-09-13 16:01:24,180 DEBUG   HandlerThread:2616673 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 16:01:24,180 DEBUG   SenderThread:2616673 [sender.py:send_request():406] send_request: status_report
2024-09-13 16:01:29,181 DEBUG   HandlerThread:2616673 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 16:01:29,181 DEBUG   SenderThread:2616673 [sender.py:send_request():406] send_request: status_report
2024-09-13 16:01:34,182 DEBUG   HandlerThread:2616673 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 16:01:34,183 DEBUG   SenderThread:2616673 [sender.py:send_request():406] send_request: status_report
2024-09-13 16:01:39,183 DEBUG   HandlerThread:2616673 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 16:01:39,184 DEBUG   SenderThread:2616673 [sender.py:send_request():406] send_request: status_report
2024-09-13 16:01:44,185 DEBUG   HandlerThread:2616673 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 16:01:44,185 DEBUG   SenderThread:2616673 [sender.py:send_request():406] send_request: status_report
2024-09-13 16:01:49,186 DEBUG   HandlerThread:2616673 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 16:01:49,186 DEBUG   SenderThread:2616673 [sender.py:send_request():406] send_request: status_report
2024-09-13 16:01:54,187 DEBUG   HandlerThread:2616673 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 16:01:54,188 DEBUG   SenderThread:2616673 [sender.py:send_request():406] send_request: status_report
2024-09-13 16:01:59,188 DEBUG   HandlerThread:2616673 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 16:01:59,189 DEBUG   SenderThread:2616673 [sender.py:send_request():406] send_request: status_report
2024-09-13 16:02:04,190 DEBUG   HandlerThread:2616673 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 16:02:04,190 DEBUG   SenderThread:2616673 [sender.py:send_request():406] send_request: status_report
2024-09-13 16:02:04,266 DEBUG   SystemMonitor:2616673 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2024-09-13 16:02:09,191 DEBUG   HandlerThread:2616673 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 16:02:09,191 DEBUG   SenderThread:2616673 [sender.py:send_request():406] send_request: status_report
2024-09-13 16:02:14,192 DEBUG   HandlerThread:2616673 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 16:02:14,193 DEBUG   SenderThread:2616673 [sender.py:send_request():406] send_request: status_report
2024-09-13 16:02:19,194 DEBUG   HandlerThread:2616673 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 16:02:19,194 DEBUG   SenderThread:2616673 [sender.py:send_request():406] send_request: status_report
2024-09-13 16:02:24,195 DEBUG   HandlerThread:2616673 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 16:02:24,196 DEBUG   SenderThread:2616673 [sender.py:send_request():406] send_request: status_report
2024-09-13 16:02:29,197 DEBUG   HandlerThread:2616673 [handler.py:handle_request():144] handle_request: status_report
