2024-09-13 11:50:32,974 INFO    StreamThr :2599799 [internal.py:wandb_internal():86] W&B internal server running at pid: 2599799, started at: 2024-09-13 11:50:32.973631
2024-09-13 11:50:32,976 DEBUG   HandlerThread:2599799 [handler.py:handle_request():144] handle_request: status
2024-09-13 11:50:33,004 INFO    WriterThread:2599799 [datastore.py:open_for_write():85] open: /home/rpgsbs/r01al21/PycharmProjects/pythonProject/ES2/wandb/offline-run-20240913_115032-14izc90z/run-14izc90z.wandb
2024-09-13 11:50:33,062 DEBUG   HandlerThread:2599799 [handler.py:handle_request():144] handle_request: run_start
2024-09-13 11:50:33,087 DEBUG   HandlerThread:2599799 [system_info.py:__init__():31] System info init
2024-09-13 11:50:33,087 DEBUG   HandlerThread:2599799 [system_info.py:__init__():46] System info init done
2024-09-13 11:50:33,087 INFO    HandlerThread:2599799 [system_monitor.py:start():181] Starting system monitor
2024-09-13 11:50:33,087 INFO    SystemMonitor:2599799 [system_monitor.py:_start():145] Starting system asset monitoring threads
2024-09-13 11:50:33,088 INFO    HandlerThread:2599799 [system_monitor.py:probe():201] Collecting system info
2024-09-13 11:50:33,090 INFO    SystemMonitor:2599799 [interfaces.py:start():190] Started cpu monitoring
2024-09-13 11:50:33,090 INFO    SystemMonitor:2599799 [interfaces.py:start():190] Started disk monitoring
2024-09-13 11:50:33,092 INFO    SystemMonitor:2599799 [interfaces.py:start():190] Started gpu monitoring
2024-09-13 11:50:33,093 INFO    SystemMonitor:2599799 [interfaces.py:start():190] Started memory monitoring
2024-09-13 11:50:33,094 INFO    SystemMonitor:2599799 [interfaces.py:start():190] Started network monitoring
2024-09-13 11:50:33,280 DEBUG   HandlerThread:2599799 [system_info.py:probe():195] Probing system
2024-09-13 11:50:33,282 DEBUG   HandlerThread:2599799 [system_info.py:_probe_git():180] Probing git
2024-09-13 11:50:33,304 DEBUG   HandlerThread:2599799 [system_info.py:_probe_git():188] Probing git done
2024-09-13 11:50:33,304 DEBUG   HandlerThread:2599799 [system_info.py:probe():240] Probing system done
2024-09-13 11:50:33,304 DEBUG   HandlerThread:2599799 [system_monitor.py:probe():210] {'os': 'Linux-5.15.0-116-generic-x86_64-with-glibc2.17', 'python': '3.8.12', 'heartbeatAt': '2024-09-13T10:50:33.280911', 'startedAt': '2024-09-13T10:50:32.960527', 'docker': None, 'cuda': None, 'args': ('--sparse', '--seed', '41', '--disable_drelu_grad', '--sparse_init', 'ERK', '--multiplier', '1', '--lr', '0.1', '--density', '0.0005', '--update_frequency', '4000', '--epochs', '250', '--model', 'ResNet34', '--data', 'cifar10', '--decay_frequency', '30000', '--batch-size', '128', '--growth', 'gradient', '--death', 'magnitude', '--redistribution', 'none', '--l2', '1e-4', '--wandb-mode', 'dryrun'), 'state': 'running', 'program': '/home/rpgsbs/r01al21/PycharmProjects/pythonProject/ES2/main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/TensorStrike/ES2.git', 'commit': 'a215ea638dac5bfa908c76d796d15a02dca3e7f9'}, 'email': 'lihanou@yahoo.com', 'root': '/home/rpgsbs/r01al21/PycharmProjects/pythonProject/ES2', 'host': 'MD-058161', 'username': 'r01al21', 'executable': '/home/rpgsbs/r01al21/anaconda3/envs/pytorch_py38/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 3984.8713333333344, 'min': 800.0, 'max': 4300.0}, 'cpu_freq_per_core': [{'current': 4002.716, 'min': 800.0, 'max': 4300.0}, {'current': 4003.856, 'min': 800.0, 'max': 4300.0}, {'current': 4007.654, 'min': 800.0, 'max': 4300.0}, {'current': 4017.501, 'min': 800.0, 'max': 4300.0}, {'current': 4005.476, 'min': 800.0, 'max': 4300.0}, {'current': 4007.21, 'min': 800.0, 'max': 4300.0}, {'current': 4043.471, 'min': 800.0, 'max': 4300.0}, {'current': 4019.258, 'min': 800.0, 'max': 4300.0}, {'current': 4002.055, 'min': 800.0, 'max': 4300.0}, {'current': 4000.921, 'min': 800.0, 'max': 4300.0}, {'current': 4016.862, 'min': 800.0, 'max': 4300.0}, {'current': 4001.256, 'min': 800.0, 'max': 4300.0}], 'disk': {'total': 81.9483413696289, 'used': 35.820037841796875}, 'gpu': 'NVIDIA GeForce RTX 3060 Ti', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3060 Ti', 'memory_total': 8589934592}], 'memory': {'total': 15.486103057861328}}
2024-09-13 11:50:33,305 INFO    HandlerThread:2599799 [system_monitor.py:probe():211] Finished collecting system info
2024-09-13 11:50:33,305 INFO    HandlerThread:2599799 [system_monitor.py:probe():214] Publishing system info
2024-09-13 11:50:33,305 DEBUG   HandlerThread:2599799 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2024-09-13 11:50:33,310 DEBUG   HandlerThread:2599799 [system_info.py:_save_pip():67] Saving pip packages done
2024-09-13 11:50:33,310 DEBUG   HandlerThread:2599799 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2024-09-13 11:50:36,704 DEBUG   HandlerThread:2599799 [system_info.py:_save_conda():86] Saving conda packages done
2024-09-13 11:50:36,712 INFO    HandlerThread:2599799 [system_monitor.py:probe():216] Finished publishing system info
2024-09-13 11:50:38,011 DEBUG   HandlerThread:2599799 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 11:50:38,018 DEBUG   SenderThread:2599799 [sender.py:send_request():406] send_request: status_report
2024-09-13 11:50:43,019 DEBUG   HandlerThread:2599799 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 11:50:43,019 DEBUG   SenderThread:2599799 [sender.py:send_request():406] send_request: status_report
2024-09-13 11:50:48,020 DEBUG   HandlerThread:2599799 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 11:50:48,020 DEBUG   SenderThread:2599799 [sender.py:send_request():406] send_request: status_report
2024-09-13 11:50:53,021 DEBUG   HandlerThread:2599799 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 11:50:53,022 DEBUG   SenderThread:2599799 [sender.py:send_request():406] send_request: status_report
2024-09-13 11:50:58,023 DEBUG   HandlerThread:2599799 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 11:50:58,023 DEBUG   SenderThread:2599799 [sender.py:send_request():406] send_request: status_report
2024-09-13 11:51:03,024 DEBUG   HandlerThread:2599799 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 11:51:03,024 DEBUG   SenderThread:2599799 [sender.py:send_request():406] send_request: status_report
2024-09-13 11:51:08,025 DEBUG   HandlerThread:2599799 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 11:51:08,026 DEBUG   SenderThread:2599799 [sender.py:send_request():406] send_request: status_report
2024-09-13 11:51:13,026 DEBUG   HandlerThread:2599799 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 11:51:13,027 DEBUG   SenderThread:2599799 [sender.py:send_request():406] send_request: status_report
2024-09-13 11:51:18,028 DEBUG   HandlerThread:2599799 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 11:51:18,028 DEBUG   SenderThread:2599799 [sender.py:send_request():406] send_request: status_report
2024-09-13 11:51:23,029 DEBUG   HandlerThread:2599799 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 11:51:23,029 DEBUG   SenderThread:2599799 [sender.py:send_request():406] send_request: status_report
2024-09-13 11:51:28,030 DEBUG   HandlerThread:2599799 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 11:51:28,030 DEBUG   SenderThread:2599799 [sender.py:send_request():406] send_request: status_report
2024-09-13 11:51:33,031 DEBUG   HandlerThread:2599799 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 11:51:33,032 DEBUG   SenderThread:2599799 [sender.py:send_request():406] send_request: status_report
2024-09-13 11:51:33,094 DEBUG   SystemMonitor:2599799 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2024-09-13 11:51:38,033 DEBUG   HandlerThread:2599799 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 11:51:38,033 DEBUG   SenderThread:2599799 [sender.py:send_request():406] send_request: status_report
2024-09-13 11:51:43,034 DEBUG   HandlerThread:2599799 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 11:51:43,034 DEBUG   SenderThread:2599799 [sender.py:send_request():406] send_request: status_report
2024-09-13 11:51:48,036 DEBUG   HandlerThread:2599799 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 11:51:48,036 DEBUG   SenderThread:2599799 [sender.py:send_request():406] send_request: status_report
2024-09-13 11:51:53,038 DEBUG   HandlerThread:2599799 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 11:51:53,039 DEBUG   SenderThread:2599799 [sender.py:send_request():406] send_request: status_report
2024-09-13 11:51:58,041 DEBUG   HandlerThread:2599799 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 11:51:58,043 DEBUG   SenderThread:2599799 [sender.py:send_request():406] send_request: status_report
